"","pid","y_1","y_2","con_1","con_2","cat_1","cat_2","catwtn_1","catwtn_2","catbtw_1","catbtw_2","conwtn_1","conwtn_2"
"25",25,-20.2419420197981,-12.339061629234,-33.3648602328123,-4.24680478451517,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.852090495506568,2.05971510697903
"26",26,-5.73300750291725,-5.91392550833051,-4.0635143381483,-6.19501486866563,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.941678728952769,0.728528781588584
"27",27,-29.4142178085198,-17.7622051939936,-60.487164590179,-29.9265512537988,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-2.03702429376649,1.01903694950227
"28",28,9.18053682348443,3.35262273830214,41.0194311769541,22.3404592321403,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.266253334312058,-1.6016438263428
"29",29,-3.41084444021012,-5.4998144366528,-0.896394492842544,-10.8790381177001,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.174075879335819,-0.824188709514633
"30",30,16.5958202636964,7.85621039033813,18.8462788568271,12.2338739445478,30.4124145231932,10.4124145231932,1,-1,1,1,-0.108739062275161,-0.769979619170252
"31",31,-1.81633436931603,-1.38058737707584,28.7603646522958,29.6756646066531,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.624828540415786,0.716358474961983
"32",32,-8.0633584926783,-12.4459880281568,-21.1460410086787,-31.2690737375121,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.552868731761791,-1.56517209966051
"33",33,-1.01370433258783,-2.07762838674629,-35.4593807166567,-19.5318374825013,30.4124145231932,10.4124145231932,1,-1,1,1,-0.658892551993886,0.933861737994649
"34",34,-1.41068379414471,12.1048094055109,-6.74943707509195,10.8814364989452,10.4124145231932,30.4124145231932,-1,1,1,1,-0.36683362535548,1.39625371866833
"35",35,0.367179200910713,8.61798125999584,-6.61048958731712,0.365496796764158,10.4124145231932,30.4124145231932,-1,1,1,1,-0.552188547777814,0.145409944518695
"36",36,-5.12117587661405,-6.53521239108828,-8.51896678496238,-9.66687765760769,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.358606306600035,0.243815252003598
"37",37,-20.2258348988184,-18.2395317820979,-32.4167656272102,-30.8100418225804,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.26210854376038,-1.10143638982696
"38",38,-20.0192900278908,-17.3583960769364,-51.3243773187325,-47.2509275100684,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.727356256065724,-0.320011438545979
"39",39,3.36041552684141,10.8264757073262,-3.35602159048723,-1.06480637588836,10.4124145231932,30.4124145231932,-1,1,1,1,-0.605593419745222,-0.376471937682005
"40",40,3.2155225307212,12.9733590294634,24.3260837183241,57.7254052419488,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.580682192244465,2.75924991461851
"41",41,3.69264133809092,0.687036830450335,31.2197185711558,16.468131039011,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.70289143585775,0.227732415215561
"42",42,-10.9309799835058,-10.5750054664906,-10.7794397868821,-5.3965996441978,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.314583655807655,0.22370036214961
"43",43,12.0537932836819,21.8103467988879,36.9783649141859,49.2593329480491,10.4124145231932,30.4124145231932,-1,1,1,1,0.369366852864288,1.59746362425872
"44",44,-0.444375392317149,3.56458357604196,21.3162764959851,42.1087926341676,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.578391110804907,1.50086039229013
"45",45,6.07294851805131,6.98706275277508,-2.04458926603241,-8.14528976901347,10.4124145231932,30.4124145231932,-1,1,1,1,0.0848607207791891,-0.525209244290513
"46",46,5.1339265001382,-1.77286282489218,-6.06396609470359,-5.80899258147702,30.4124145231932,10.4124145231932,1,-1,1,1,-0.293999448355962,-0.268502188740016
"47",47,-2.87386874697848,-0.209871878522431,-5.13384983571337,5.1015078696978,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.219506159192403,1.24304195033651
"48",48,3.25825295480761,4.80582391617765,19.5640647138035,24.5835803080554,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.920792440350919,-0.418840772188058
"49",49,1.16026904015689,3.58484875344898,-19.9711734212142,8.7698785593653,30.4124145231932,10.4124145231932,1,-1,1,1,-1.48772193222801,1.38638339932389
"50",50,-1.76340600538003,-1.14641394169435,24.9947181135681,21.0081619940571,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0754617807870818,-0.474117411684312
"51",51,11.0770629496863,10.6490223074483,6.61151663084332,22.9950438147117,30.4124145231932,10.4124145231932,1,-1,1,1,-0.121795499031959,1.51655718608026
"52",52,4.0588825398341,4.9908143424544,-0.248687358113979,-17.7801979434601,10.4124145231932,30.4124145231932,-1,1,1,1,0.687477209800383,-1.06567390679677
"53",53,-16.2093613491235,-12.3831015521353,-10.9802474856083,2.59900521679303,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.561935463767901,0.795989884761045
"54",54,-8.79941436934136,-1.31730911200074,-36.0404096812942,-27.439292774553,10.4124145231932,30.4124145231932,-1,1,1,1,-1.10555760178065,-0.245446083085191
"55",55,9.24996086870823,4.05023641134393,-0.301215274569318,5.8678890762257,30.4124145231932,10.4124145231932,1,-1,1,1,0.722874628391647,1.33978511124668
"56",56,-10.9525734067142,-4.31328111262057,-0.835655593900092,10.0123306649032,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.866906165721577,0.217892462412001
"57",57,-1.99100251552309,-1.04313981347953,-31.761392423881,-10.4376181053832,30.4124145231932,10.4124145231932,1,-1,1,1,-0.324505086952414,1.80787236656643
"58",58,9.76306904568238,10.2972739239467,43.417728760888,44.3190945270141,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.0408761187261398,0.131012637287943
"59",59,-9.64231680325944,-7.71932399988084,4.573099458286,3.05502856935042,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.368073473661264,-0.519880627565424
"60",60,10.4920256441767,2.96431871354585,0.446269265912069,-2.94725670855055,30.4124145231932,10.4124145231932,1,-1,1,1,-0.314799052362315,-0.654151766411577
"61",61,10.075065100207,-10.026246668754,3.55640881631976,-41.0124783708475,30.4124145231932,10.4124145231932,1,-1,1,1,1.47411977014179,-2.98276897401372
"62",62,4.10593351915152,-0.810307686849808,-19.0474800675984,-14.2333355134739,30.4124145231932,10.4124145231932,1,-1,1,1,-0.603518068696993,-0.122103732484109
"63",63,-19.3175267564866,-13.8057480767023,-40.9200908936203,-19.282231711281,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.88576191690305,1.27802415642605
"64",64,-6.82727385933619,-10.0200092927236,14.7877634469035,11.2767575489974,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.478185728511052,-0.829286332348684
"65",65,15.248427719359,17.3224097129234,37.5598810635041,27.0503049679142,10.4124145231932,30.4124145231932,-1,1,1,1,-0.147665529546522,-1.19862307026683
"66",66,8.23541974141392,0.902470322650361,-1.74516951509868,-1.23039076193144,30.4124145231932,10.4124145231932,1,-1,1,1,-0.101999589779154,-0.0505216334319395
"67",67,7.00148131340576,4.95843667359865,-6.39442290101776,11.739911731705,30.4124145231932,10.4124145231932,1,-1,1,1,-0.77571468824698,1.03771870536191
"68",68,-3.85648818517387,0.762735970861436,22.1211749648488,34.9418218970096,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.584457513284719,1.86652215818933
"69",69,12.1038352616421,8.25914121672096,10.2331240643144,18.8269186072979,30.4124145231932,10.4124145231932,1,-1,1,1,-0.568865464671544,0.290514058648134
"70",70,3.69679148439098,10.6958014467815,-3.77658445888445,0.00283788764912263,10.4124145231932,30.4124145231932,-1,1,1,1,-1.15146451989264,-0.773522472355943
"71",71,-2.0285825118553,-4.64573510812343,24.1406626543544,21.1078801866269,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.859214790914097,0.555936477731785
"72",72,-1.76098007189004,-3.50667185936551,8.39309252794495,3.34097351333821,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.101033936528744,-0.606245713966109
"73",73,-4.63644074112893,2.0832235619528,-27.1362978031292,-24.3320979016198,10.4124145231932,30.4124145231932,-1,1,1,1,0.319234480854808,0.599654385345753
"74",74,-10.4830098075499,-4.5760142254497,0.228393926193574,13.0107759932537,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.712072794414718,0.566165541732783
"75",75,-1.15468174637996,0.745132494938066,30.9876285718578,33.4986437540103,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.262337715263026,0.513439301682249
"76",76,-15.5444996698439,-3.38273607706784,-58.5671456983293,-37.4932227848364,10.4124145231932,30.4124145231932,-1,1,1,1,-1.38542309223776,0.721969112574516
"77",77,25.2296213028702,9.26149045697981,58.0024686954719,23.4746117113813,30.4124145231932,10.4124145231932,1,-1,1,1,0.672575115843716,-2.78021059021659
"78",78,2.69178277777765,-4.50173382552082,-8.08743307812725,-11.3454028716342,30.4124145231932,10.4124145231932,1,-1,1,1,-0.791406890898985,-1.11720391140189
"79",79,10.5823931404861,9.23303437751941,16.4267478408625,-6.06051360262964,10.4124145231932,30.4124145231932,-1,1,1,1,1.88898830960698,-0.359737877380426
"80",80,15.9300244259409,11.4440122526325,69.143722881873,53.6537595559419,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.765238911929726,-0.783757284444951
"81",81,-3.57888683555322,-8.87585443900294,24.5778450764274,12.3889047260758,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.01887962427702,-0.200014385838055
"82",82,-17.2575167117683,-16.4555772660271,-16.9880563896229,-18.6859485899516,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.04995465013643,0.880165450729694
"83",83,-1.04865214913616,7.19596748071834,-15.9634097807573,-6.82023818090884,10.4124145231932,30.4124145231932,-1,1,1,1,-1.62491854083757,-0.710601312822204
"84",84,12.9663791079464,8.77219238899181,14.6766753116296,17.8069299348626,30.4124145231932,10.4124145231932,1,-1,1,1,-0.323315584071781,-0.0102900374404385
"85",85,-6.98826217804716,-0.123160674661038,-7.43206923630204,7.81858180132424,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.37486936390039,0.150195789274661
"86",86,-4.83130242459223,-7.39593130765495,-14.0156500650037,-20.3624526335279,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.394152948822881,-1.02883303498215
"87",87,6.47095483098692,8.53231505184101,6.43759245415739,-3.38911145124693,10.4124145231932,30.4124145231932,-1,1,1,1,1.06037755449126,0.0777071629557792
"88",88,-7.78672166536552,-8.04456212009752,-11.7931643573944,-8.12369373932747,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.750160830203078,-0.383213511770148
"89",89,0.130962799999166,-0.0791966928364363,11.0274500226285,14.3468026393539,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.468427577623275,-0.1364922843467
"90",90,-11.5706866279676,-10.0453394644391,-4.21241227329049,3.95130210747384,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.26681840212233,2.08318985378938
"91",91,0.329190496482704,3.11453105431884,23.1409030008341,33.9871844002364,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0201780080819935,1.06445024149665
"92",92,16.5970638870403,16.7177253907428,14.4849386724447,35.7627599918843,30.4124145231932,10.4124145231932,1,-1,1,1,0.0569944180492557,2.18477639161523
"93",93,9.54053612030819,4.24736808725609,-0.866303890376193,6.6103350155571,30.4124145231932,10.4124145231932,1,-1,1,1,-0.355813642444247,0.391850281292257
"94",94,-7.41712994778733,-6.44359529483538,-21.7611922489123,-18.2576871919699,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.372375798251756,-0.0220252659706432
"95",95,11.8152008162484,8.70780884755843,31.8967503936933,0.0395710814715804,10.4124145231932,30.4124145231932,-1,1,1,1,2.99064493230521,-0.195072986061464
"96",96,-0.942498020146318,-1.77774645308465,26.9159860072169,30.5107115656017,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.20188904976031,-0.842416438095227
"97",97,-11.7753194559015,-9.48077618448572,-10.9019112674263,-2.36738044329951,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0796879250327702,0.773765008054592
"98",98,7.33699863812732,-1.45330012456986,-12.8487039973963,-19.540894501551,30.4124145231932,10.4124145231932,1,-1,1,1,0.71203856725109,0.0428196294936655
"99",99,-3.04149938595415,-16.5662565667188,12.7230982393661,-27.7171904027864,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.82989167469522,-2.21413724261016
"100",100,-1.70661970776426,-4.32637388392455,29.6700811584855,14.8877576848669,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.533572893192274,-0.944659524638017
"101",101,-2.0716380192094,-4.58679365503036,17.8765082819804,11.6851162264797,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.984484581090453,0.365345227653991
"102",102,-15.6978442284465,-19.8641029241229,-16.5032203338666,-27.6014000092989,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.190795786374246,-1.30061360888986
"103",103,9.33730342451331,8.34806284460109,42.8737480892487,36.0654846998632,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.1516037254002,0.47077734393028
"104",104,-7.71149864986038,-4.00523580920508,-9.77812010028101,-5.11332762562055,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.0406026402425306,0.507082029185961
"105",105,13.391518416909,3.54623378820674,10.1520168376763,6.72588438156715,30.4124145231932,10.4124145231932,1,-1,1,1,-0.227611015582178,-0.570224164770415
"106",106,-2.183804245318,1.06028355032939,5.1083471793267,13.0063782232575,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.21863878986669,-0.428835643334356
"107",107,-5.13929304698325,-8.15216478005012,-5.4400134911869,-15.0893403315372,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.289470572320143,-1.25440321675491
"108",108,-8.65198116350735,-3.26490122681823,10.5778169315613,28.7188381837881,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.423396475982851,1.3907056936586
"109",109,-8.69986471082148,-3.72060847426129,-13.0065620832316,-4.54122930552786,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.38689185207793,-0.540358495319699
"110",110,-6.53178034108215,-11.5114443534061,-46.8265878660639,-44.6231948472388,30.4124145231932,10.4124145231932,1,-1,1,1,-0.182286136562068,0.0380534315462472
"111",111,2.84953505719013,0.822882866685786,-23.1910598567293,-12.8358159927597,30.4124145231932,10.4124145231932,1,-1,1,1,-0.176657346019989,0.858867029566522
"112",112,-11.6198352572869,-11.8217092919161,-11.8416833130815,-3.74544118184029,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.549788197957202,0.25983595429217
"113",113,8.3301834676981,19.6629121444555,18.8747093649832,31.5662061474123,10.4124145231932,30.4124145231932,-1,1,1,1,-1.0023135026895,0.266836247201389
"114",114,2.10724980986285,6.7192586679497,-8.27529066521025,-7.68098522957807,10.4124145231932,30.4124145231932,-1,1,1,1,0.750575224050948,0.810005601637878
"115",115,6.90068503654764,8.40785302708494,4.85724919560857,-2.84283535117014,10.4124145231932,30.4124145231932,-1,1,1,1,0.739669148017763,-0.0303392886438465
"116",116,3.5573473459201,10.8281859976707,6.19803112787768,3.8218038884655,10.4124145231932,30.4124145231932,-1,1,1,1,0.345363187813739,0.107740689330469
"117",117,-0.202582489660232,7.91966307583787,-8.39104931179424,-10.302593018831,10.4124145231932,30.4124145231932,-1,1,1,1,0.558473228157435,0.367318755819734
"118",118,7.86502533959078,-1.54662709775527,-6.0366164577649,-19.7666517276592,30.4124145231932,10.4124145231932,1,-1,1,1,-0.0562687594098785,-1.42927223596465
"119",119,-4.63593115965298,0.551256346857991,-23.7206803374432,-23.6832163010333,10.4124145231932,30.4124145231932,-1,1,1,1,0.403926134252186,0.407672605278367
"120",120,6.57274702928231,12.1575131075165,13.4888741794093,16.5405725028302,10.4124145231932,30.4124145231932,-1,1,1,1,0.306782808361757,0.611952651002159
"121",121,1.52256609632993,-3.72313378839709,14.3457507654773,-3.2723649909902,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.09175627049554,-0.67005549620374
"122",122,-19.136868491884,-20.1170230604547,-38.5951688939944,-42.9277908639789,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.739788345722199,-1.17305066321149
"123",123,-21.2764764768668,-15.6107628535265,-35.1796970311837,-18.522000646225,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.69401448287793,-0.028244763655061
"124",124,-19.9222376458585,-20.2501870296061,-44.3148576940677,-50.950130842992,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.144415629968534,-0.519111613686644
"125",125,-19.8633522961499,-19.6859452042426,-36.680522626401,-31.8987952414916,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.190378676844636,0.287794003331966
"126",126,-6.69333191809865,-2.9297723389323,3.41135241107999,22.0754312509089,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.0457899720004458,1.82061792321247
"127",127,7.13023128342952,1.67013091661413,31.8925953285796,15.0532735238801,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.87911654574031,0.195184208501788
"128",128,-2.25530456840257,4.2249196961586,-19.4901554074461,-21.0886723853885,10.4124145231932,30.4124145231932,-1,1,1,1,-0.977306591257362,-1.13715823526124
"129",129,-5.49084673779559,5.70123500851546,-18.5965164248173,0.870772939487056,10.4124145231932,30.4124145231932,-1,1,1,1,-1.04124364808915,0.905485373290243
"130",130,11.4797680880378,19.0654041408046,32.2597713092512,31.9776723184126,10.4124145231932,30.4124145231932,-1,1,1,1,0.653742375266924,0.625532660036773
"131",131,7.55273675150107,1.42288003216843,-8.72078222283281,-14.8971071462451,30.4124145231932,10.4124145231932,1,-1,1,1,0.453096700159658,-0.164535771394448
"132",132,-3.78751904547506,5.45142900581277,-17.5044170892896,-5.87895494490122,10.4124145231932,30.4124145231932,-1,1,1,1,-0.560083150572456,0.602463013118661
"133",133,-5.69383006345029,-9.23371478457344,15.2371874644284,3.90487751156334,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.301727133681737,-0.831503811027243
"134",134,0.653076022293747,7.98399954815889,-5.7344714459924,0.712295309722137,10.4124145231932,30.4124145231932,-1,1,1,1,-1.53728496801795,-0.89260841820579
"135",135,-14.9650814850039,-7.01458779672815,-30.7017715721426,-7.78079677075081,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.83671136669593,0.455386170876731
"136",136,-5.79783311186933,-8.65918725432384,-15.4304953115519,-19.8811590144834,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.120048713168475,-0.565115012941397
"137",137,-18.9848665279155,-16.4579595535441,-24.9174413371725,-14.2331615440796,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.440566421569285,0.627861483091113
"138",138,-4.41365820107963,5.97829762757468,-21.9983531153106,-15.0134351873517,10.4124145231932,30.4124145231932,-1,1,1,1,0.214079598986447,0.91257137145628
"139",139,-1.70235760007193,-2.61224119380414,9.0403530581705,0.154924882624485,-10.4124145231932,-10.4124145231932,1,1,-1,-1,0.733372786433692,-0.155170023148962
"140",140,-2.54640071226012,5.29354782086121,-13.1475012029783,-11.302009191146,10.4124145231932,30.4124145231932,-1,1,1,1,-1.42454628114699,-1.23999720488781
"141",141,-5.98880881058403,-8.99710626658954,-16.5206036816839,-24.9810288343136,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.76824615023672,0.922203568021971
"142",142,-9.41164409122025,-2.55999943673606,-41.8549099987739,-32.5864309479537,10.4124145231932,30.4124145231932,-1,1,1,1,-1.22802185820394,-0.301173883284208
"143",143,10.1746410670918,12.2176050989524,44.6045826142195,50.0658518745648,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.137235020939378,0.408891923941791
"144",144,-2.42245824286779,3.8117716399999,-19.5440106456352,-23.4689840793889,10.4124145231932,30.4124145231932,-1,1,1,1,-0.759265015479548,-1.15176234152541
"145",145,4.68657346825744,1.87211187551089,-10.7859695543227,-5.78362009619977,30.4124145231932,10.4124145231932,1,-1,1,1,0.57759230395675,1.07782737753361
"146",146,10.5043920566047,2.79318885695824,-3.39356499825441,-6.03507653177619,30.4124145231932,10.4124145231932,1,-1,1,1,0.517310542269115,0.253159308843101
"147",147,10.2513463050889,14.2509006408608,28.9246223483565,16.2850645106271,10.4124145231932,30.4124145231932,-1,1,1,1,-0.279762633781851,-1.54371853216086
"148",148,-1.8198929992837,-2.07704151265346,-38.4744505019655,-24.8285231475857,30.4124145231932,10.4124145231932,1,-1,1,1,-0.399659094027754,0.964933713023364
"149",149,-3.20693441646847,-0.0330380534727123,2.37181856946139,16.9764621410651,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-1.66920915461613,-0.208744916173956
"150",150,-0.477229437953079,3.67596978477807,-10.7471460345683,-22.812072646644,10.4124145231932,30.4124145231932,-1,1,1,1,1.06937631507291,-0.137116260180539
"151",151,23.3094767771413,13.2312576514601,51.8391256026141,22.9960173855225,30.4124145231932,10.4124145231932,1,-1,1,1,2.40316881575344,-0.481141998023681
"152",152,-2.30328798739911,-6.31868326096343,26.3420618444746,13.0099697691465,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.24040281360477,-0.0928062644735327
"153",153,4.84083730347238,-1.02781766181194,-11.7823517815214,-19.7351187374486,30.4124145231932,10.4124145231932,1,-1,1,1,0.541459238335483,-0.253817384889328
"154",154,-13.4610673879374,-10.6153215793529,-15.6608322791347,-10.9688275763346,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-1.18675711318815,-0.717556526010377
"155",155,-8.67879530261478,-4.45032801363097,-1.7429175160463,10.0560763641373,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.328907587859771,0.850991772438839
"156",156,-4.62148882022259,-2.85958344073001,-7.19133475043301,0.257185622047085,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.61297504422636,0.13187713265875
"157",157,-7.63263137101777,-7.40415220054481,6.62305659593839,4.76821789867825,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,0.294325584424583,0.108841633218504
"158",158,-0.663958953201711,-13.8132129408582,-34.7133359327867,-56.6541334917596,30.4124145231932,10.4124145231932,1,-1,1,1,0.131520497680725,-2.06255928930934
"159",159,22.9806680467813,15.287919775097,43.2349631014359,43.6442756416514,30.4124145231932,10.4124145231932,1,-1,1,1,1.16423091369772,1.20516248511299
"160",160,18.2556939356344,18.9070826209848,40.700466117184,29.3930127961494,10.4124145231932,30.4124145231932,-1,1,1,1,0.471301308316174,-0.659443922643694
"161",161,-7.00633408498908,-1.46604636127098,5.13624357449834,29.3891321757144,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,-0.172971029866061,2.25231787566968
"162",162,-4.51525000668532,-4.11961843609713,14.2513083448145,12.3823487004683,-30.4124145231932,-30.4124145231932,-1,-1,-1,-1,1.51147978545669,1.32458395770743
"163",163,-9.95349697475244,-9.19904328842117,-21.1100590788381,-20.6389027080685,-10.4124145231932,-10.4124145231932,1,1,-1,-1,-0.673456597447305,-0.62634096433368
"164",164,17.1897353948394,8.21677101125819,22.0910745813531,11.2592321591223,30.4124145231932,10.4124145231932,1,-1,1,1,0.57338432418979,-0.509800062159928
"165",165,9.79177707452065,2.07601951268477,47.4354324062875,19.4087803023881,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.73654455483071,-1.06612056800393
"166",166,-14.0296091879527,-22.7972974408911,-39.1337903410212,-62.6032860010754,-10.4124145231932,-10.4124145231932,1,1,-1,-1,1.01074866169008,-1.33620097862511
